ID,LX,LY,Hmax,Gele,lowBranch,crownV,H,DBH,Volume,Biomass,species_name,species_code
97603,399169.94,6785974.84,10.81611702,126.543883,3.760131977,50.04195367,12.3143381,12.48353413,0.075710478,46.11639864,Scots pine,1
97604,399170.0,6785970.32,13.99717347,126.5228265,3.282658319,301.1469119,14.24415053,17.22206984,0.191225419,89.45007789,Scots pine,1
97617,399169.93,6785964.81,8.16170151,126.4982985,2.001828682,20.94608652,9.406372222,9.492347222,0.03685741,24.03531569,Norway Spruce,2
97629,399171.35,6785993.34,18.59502979,126.8349702,3.275876109,244.7850523,19.50032619,17.94255972,0.255702572,151.4685232,Deciduous tree (Birch),3
97630,399170.84,6785985.88,17.71230769,126.6076923,2.342086384,183.8947185,18.62680077,21.41979107,0.309785201,130.5456721,Scots pine,1
97687,399173.29,6785962.12,3.390139428,126.3998606,2.005284196,1.910653822,5.6506,7.590070437,0.024827781,18.31367981,Norway Spruce,2
97700,399173.39,6785996.16,19.33689103,126.743109,3.213705174,253.0941776,20.39050952,19.06339544,0.274200864,188.4316533,Deciduous tree (Birch),3
97735,399174.86,6785978.05,19.20406905,126.5659309,3.146785652,379.5897852,20.11829603,24.72421038,0.480882121,281.9066594,Scots pine,1
97816,399177.43,6785969.22,10.03791237,126.5020876,2.321997944,34.92833117,10.61662857,10.63360476,0.049254446,29.19567856,Scots pine,1
97833,399178.13,6785999.66,20.04580926,126.9141907,5.015129209,153.0174036,20.56302778,21.96249048,0.382829005,183.6980358,Scots pine,1
97834,399176.88,6785986.17,19.84108911,126.6289109,2.672681773,412.6784838,20.92647063,24.49064015,0.520462659,280.7403528,Scots pine,1
97835,399177.42,6785972.14,11.44621083,126.4737892,3.315872052,26.22225627,12.41708403,12.49265317,0.079921691,45.0011469,Scots pine,1
